planet_name,host_star_name,star_number_per_system,discovery_method,year_of_discovery,discovery_facility,spectral_type,orbital_period_day,orbit_semi_major_axis_au,planet_rad_earth_rad,planet_mass_earth_mass,planet_rad_jupiter_rad,planet_mass_jupiter_mass,orbital_eccentricity,planet_equil_temp_k,stellar_effective_temp_k,stellar_rad_solar_rad,stellar_mass_solar_mass,stellar_surf_grav,distance_parsec,stellar_mass_imputation_method,stellar_luminosity_solar_lum,planet_orbital_velocity
Kepler-1540 b,Kepler-1540,2.0,Transit,2016.0,Kepler,KV,125.41317320571429,0.4255,2.533333333333333,5.84810876760357,0.2260091199999999,,0.0,245.0,4443.75,0.6619951428571429,0.6626666666666666,4.603697142857143,244.96,observed,0.15331968849694,1.248167196168472
Kepler-1541 b,Kepler-1541,1.0,Transit,2016.0,Kepler,GV,8.406922004444445,0.07759,1.16,1.2128173076864102,0.10348827,,0.0,1048.0,5306.722,0.8147248333333333,0.8982500000000001,4.29965625,416.692,observed,0.47229908756318467,3.4030687345573996
Kepler-1542 b,Kepler-1542,1.0,Transit,2016.0,Kepler,GV,3.9511703989,0.04707,0.76,0.6999349341926692,0.06780266,,0.0,1247.75,5627.064444444444,0.99,0.932,4.294968571428571,399.114,observed,0.881632913488327,4.45052086049771
Kepler-1542 c,Kepler-1542,1.0,Transit,2016.0,Kepler,GV,2.89223246515,0.03826,0.65,0.5711989016043459,0.05798912,,0.0,1384.5,5627.064444444444,0.99,0.932,4.294968571428571,399.114,observed,0.881632913488327,4.936401292029239
Kepler-1542 d,Kepler-1542,1.0,Transit,2016.0,Kepler,GV,5.9926565353,0.062325,0.9776666666666666,0.9710644400442833,0.0872216783333333,,0.0,1077.3333333333333,5614.0725,0.99,0.932,4.306796666666666,399.114,observed,0.8735189005807495,3.867691237783208
Kepler-1542 e,Kepler-1542,1.0,Transit,2016.0,Kepler,GV,5.101142320785714,0.0559475,0.76,0.6999349341926692,0.06780266,,0.0,1137.0,5614.0725,0.99,0.932,4.306796666666666,399.114,observed,0.8735189005807495,4.082184202147775
Kepler-1543 b,Kepler-1543,1.0,Transit,2016.0,Kepler,FV,6.967130894042858,0.0819749999999999,2.9926666666666666,8.026216274474482,0.2669881666666667,,0.0,1354.0,6527.785,1.416014285714286,1.4075,4.186534285714286,921.784,observed,3.266543813239799,4.1443695397721525
Kepler-1544 b,Kepler-1544,1.0,Transit,2016.0,Kepler,KV,168.81114019199998,0.5421083333333333,1.764625,3.997899970427917,0.1574294687499999,,0.0,255.6,4840.727272727273,0.7478607499999999,0.7707142857142858,4.576558888888889,335.09000000000003,observed,0.2755331085308486,1.1925556293958446
Kepler-1545 b,Kepler-1545,1.0,Transit,2016.0,Kepler,KV,163.692311761875,0.5586,2.734166666666667,6.760323369607394,0.24392629,,0.0,278.5,5169.6,0.8366666666666666,0.855,4.51639125,729.964,observed,0.448562068895412,1.237392774339276
Kepler-1546 b,Kepler-1546,1.0,Transit,2016.0,Kepler,GV,19.597395371762502,0.1366,3.3993333333333333,10.224642464630634,0.3032685666666666,,0.0,671.0,5626.777777777777,0.9075,0.8964000000000001,4.4546712500000005,931.956,observed,0.7406655954773058,2.562126440166049
Kepler-1547 b,Kepler-1547,1.0,Transit,2016.0,Kepler,GV,0.6929793277142858,0.015532,0.9,0.871997545077537,0.08029262,,0.0,2454.0,5998.1075,1.1371057142857144,1.026333333333333,4.2706816666666665,674.695,observed,1.5015801349603068,8.130280141285168
Kepler-1548 b,Kepler-1548,1.0,Transit,2016.0,Kepler,GV,124.828414217625,0.475925,2.3401666666666667,5.0300105856803805,0.2087759283333333,,0.0,344.0,5633.0,0.97,0.9664285714285716,4.56754,872.279,observed,0.8499479356967072,1.4252485411783287
Kepler-1549 b,Kepler-1549,1.0,Transit,2016.0,Kepler,GV,214.88475884125,0.68925,2.614666666666667,6.209991811623561,0.2332652116666667,,0.0,271.0,5282.111111111111,0.88476075,0.8704000000000001,4.48731625,803.052,observed,0.5467284530424814,1.1239475313564888
Kepler-155 b,Kepler-155,1.0,Transit,2014.0,Kepler,M0 V,5.931196540758333,0.0534974999999999,1.9744444444444444,5.258787243984737,0.17609749,,0.0,583.5714285714286,4215.211666666667,0.5704444444444445,0.5720000000000001,4.644714545454545,293.499,observed,0.09217095983634963,3.270440517821525
Kepler-155 c,Kepler-155,1.0,Transit,2014.0,Kepler,KV,52.6616076485,0.2301,1.9622222222222223,5.179711643938679,0.1750757433333333,,0.0,281.5,4251.992307692308,0.6353333333333334,0.6708333333333334,4.621623076923076,293.4989999999999,observed,0.11837582364737337,1.7077488116746262
Kepler-1550 b,Kepler-1550,1.0,Transit,2016.0,Kepler,FV,225.58398164425,0.742,2.9475,7.797623217193434,0.2629586333333333,,0.0,321.0,6015.222222222223,1.099698,1.0532857142857144,4.40665625,1179.01,observed,1.420507154366958,1.1916428960147651
Kepler-1551 b,Kepler-1551,1.0,Transit,2016.0,Kepler,FV,24.4973191120125,0.17675,2.6223333333333336,6.244634173073219,0.2339491799999999,,0.0,716.0,6308.704444444444,1.1466966666666665,1.211875,4.400566250000001,1463.72,observed,1.8687348156042085,2.618931781385413
Kepler-1552 b,Kepler-1552,1.0,Transit,2016.0,Kepler,KV,184.771870945,0.58192,2.4974285714285718,5.6916324160666285,0.2228059185714285,,0.0,255.25,5157.782222222222,0.886,0.81,4.503417142857144,769.096,observed,0.49843587981537246,1.1800104450894728
Kepler-1553 b,Kepler-1553,1.0,Transit,2016.0,Kepler,GV,4.2426219534,0.0487,1.1091666666666666,1.1441839521954347,0.0989533383333333,,0.0,935.75,5238.615,0.813628,0.86875,4.568974285714286,692.594,observed,0.4473089113134931,4.224330726745773
Kepler-1554 b,Kepler-1554,1.0,Transit,2016.0,Kepler,GV,198.0884316548889,0.6208739999999999,2.843428571428572,7.282834044293544,0.2536740214285714,,0.0,271.5,5281.2,0.7833488888888889,0.85425,4.56502,946.847,observed,0.42828293668369743,1.1731829452847617
Kepler-1555 b,Kepler-1555,1.0,Transit,2016.0,Kepler,FV,8.105003753557144,0.080875,1.6601666666666668,3.444848467896285,0.1481103083333333,,0.0,964.25,6073.875,1.0152,1.0495,4.348788571428572,2013.27,observed,1.2585094118996167,3.6029568307306854
Kepler-1556 b,Kepler-1556,1.0,Transit,2016.0,Kepler,GV,8.827151458300001,0.082225,1.9088333333333327,4.842548122866362,0.1702949066666667,,0.0,874.25,5649.371111111111,0.8966666666666666,0.9764,4.50151125,944.54,observed,0.7347715286220275,3.4465686097224397
Kepler-1557 b,Kepler-1557,1.0,Transit,2016.0,Kepler,FV,3.7403227295,0.0487,1.389333333333333,1.5333750492935045,0.1239481583333333,,0.0,1270.5,6138.76,1.0721025,1.09575,4.414002857142856,1380.16,observed,1.4644855330102446,4.7442355449966485
Kepler-1558 b,Kepler-1558,1.0,Transit,2016.0,Kepler,KV,3.5047080887000006,0.042076,0.747,0.6844106869620503,0.0666429614285714,,0.0,1019.0,5083.097777777777,0.7742373333333333,0.8114285714285714,4.5219314285714285,325.737,observed,0.3590475132079255,4.392208100874007
Kepler-1559 b,Kepler-1559,1.0,Transit,2016.0,Kepler,GV,0.971915744075,0.01849,0.7352857142857143,0.6704910216361938,0.0655978757142857,,0.0,1588.0,5290.179999999999,0.8674999999999999,0.878,4.530328571428571,614.827,observed,0.5288233390880333,6.892135170314309
Kepler-156 b,Kepler-156,1.0,Transit,2014.0,Kepler,KV,4.973452573018182,0.0532757142857142,2.4736666666666665,5.589181798149417,0.2206646511111111,,0.0,852.2,5069.028333333333,0.78795,0.824,4.564261999999999,443.483,observed,0.36777825219886545,3.933452855139698
Kepler-156 c,Kepler-156,1.0,Transit,2014.0,Kepler,KV,15.906865520790909,0.1154757142857142,2.469,5.5691648174519255,0.2202145933333333,,0.0,578.8,5069.028333333333,0.78795,0.824,4.564262,443.483,observed,0.36777825219886545,2.671734270286344
Kepler-1560 b,Kepler-1560,1.0,Transit,2016.0,Kepler,GV,3.0319612529875,0.04011,0.8978571428571429,0.8692994695359899,0.0801015471428571,,0.0,1269.75,5742.835555555556,0.9988885714285716,0.9522857142857142,4.416894285714286,502.497,observed,0.9737096200163952,4.873402566137808
Kepler-1561 b,Kepler-1561,1.0,Transit,2016.0,Kepler,GV,1.005206800357143,0.0194,1.09,1.1185475408007215,0.09724329,,0.0,1682.75,5741.875,1.11,0.9891428571428572,4.4920228571428575,839.076,observed,1.2015746088008117,7.1417333113344625
Kepler-1562 b,Kepler-1562,1.0,Transit,2016.0,Kepler,FV,64.27271508345,0.332975,3.55,11.102834617092432,0.31670979,,0.0,566.0,6094.142222222223,1.05,1.0550000000000002,4.1602875,2060.72,observed,1.3643279916797382,1.7803090519193558
Kepler-1563 b,Kepler-1563,1.0,Transit,2016.0,Kepler,GV,3.4327559778857144,0.0442,0.7319999999999999,0.6665986125278215,0.0653047559999999,,0.0,1134.0,5713.0028571428575,0.9028,0.9792,4.518800000000001,616.697,observed,0.7789879071133391,4.707599973218785
Kepler-1564 b,Kepler-1564,1.0,Transit,2016.0,Kepler,GV,18.053987014387506,0.132625,1.452,1.623889977051345,0.1295389116666666,,0.0,626.0,5507.777777777777,0.917,0.94925,4.501115,908.805,observed,0.6942792076790836,2.6757934631001192
Kepler-1565 b,Kepler-1565,1.0,Transit,2016.0,Kepler,KV,1.5381865902857144,0.0240249999999999,1.209666666666667,1.2807531347604875,0.107919355,,0.0,1238.5,5030.0,0.7280937142857142,0.7815,4.607625714285715,629.93,observed,0.3044642838766737,5.704371179261208
Kepler-1566 b,Kepler-1566,1.0,Transit,2016.0,Kepler,KV,0.5399152420125,0.0118959999999999,0.7324285714285714,0.6671060213630291,0.06534298,,0.0,1763.0,5134.222222222223,0.7736072,0.8116666666666666,4.595508571428572,466.586,observed,0.37310365595527806,8.261584736423437
Kepler-1567 b,Kepler-1567,1.0,Transit,2016.0,Kepler,GV,153.981248413875,0.552,2.6255,6.258969611623649,0.2342316933333333,,0.0,330.0,5736.888888888889,0.9084,0.9452,4.49478125,1206.11,observed,0.8019547342573569,1.3087819643978915
Kepler-1568 b,Kepler-1568,1.0,Transit,2016.0,Kepler,GV,20.925414316688894,0.150234,1.3402857142857143,1.4633782813126703,0.1195724328571428,,0.0,729.75,5879.8,1.2138571428571427,1.0750000000000002,4.283368750000001,916.313,observed,1.580065978422834,2.6754392915249823
Kepler-1569 b,Kepler-1569,1.0,Transit,2016.0,Kepler,FV,5.791800925714286,0.064818,1.455,1.6282530161179265,0.1298065557142857,,0.0,1148.5,6185.4925,1.3125240000000002,1.1128571428571428,4.314183333333333,945.454,observed,2.2625672436777635,4.1442589072282106
Kepler-157 b,Kepler-157,1.0,Transit,2014.0,Kepler,GV,1.7323423238300002,0.0281085714285714,1.325111111111111,1.4418762363048476,0.1182450155555555,,0.0,1518.8,5852.41090909091,1.0484,1.0215714285714286,4.4358844444444445,773.7129999999999,observed,1.1568661645646114,6.029620322853744
Kepler-157 c,Kepler-157,1.0,Transit,2014.0,Kepler,GV,13.540546846245457,0.1108214285714285,2.323888888888889,4.96374180434309,0.2073415566666666,,0.0,764.2,5841.981666666667,1.0484000000000002,1.021375,4.426494,773.7129999999999,observed,1.148641844689513,3.036377213575358
Kepler-157 d,Kepler-157,1.0,Transit,2016.0,Kepler,GV,7.025739624166667,0.0716,1.46,1.6355307451376273,0.1302526425,,0.0,951.8,5860.252,1.0495,1.0215714285714286,4.441745,773.713,observed,1.1655204630919642,3.7779207362348584
Kepler-1570 b,Kepler-1570,1.0,Transit,2016.0,Kepler,GV,26.548801210677777,0.176118,1.07,1.0919403409667545,0.09545901,,0.0,836.0,5486.6,0.89,1.02325,3.94945625,918.995,observed,0.6439958369041372,2.4108155728300016
Kepler-1571 b,Kepler-1571,1.0,Transit,2016.0,Kepler,GV,3.3855609152125,0.043134,1.528142857142857,2.814233005253735,0.1363319471428571,,0.0,1476.0,5737.431111111111,1.3501066666666668,1.23,4.126825714285713,675.303,observed,1.7721315176464192,5.3409396748455915
Kepler-1572 b,Kepler-1572,1.0,Transit,2016.0,Kepler,GV,5.495476828037501,0.060796,0.94,0.9227120870469745,0.08386118,,0.0,1293.0,5968.715555555556,0.95,1.0099999999999998,4.198571428571428,946.602,observed,1.0276863575096782,4.076600634230489
Kepler-1573 b,Kepler-1573,1.0,Transit,2016.0,Kepler,GV,2.615757984385714,0.0364,1.1733333333333331,1.2309710275522132,0.1046779016666666,,0.0,1378.25,5965.125,0.9664,0.9492,4.3941228571428566,1455.36,observed,1.0609181705671125,5.107438629900299
Kepler-1574 b,Kepler-1574,1.0,Transit,2016.0,Kepler,GV,6.942447231757143,0.0743,1.3175,1.4311192091097416,0.1175396116666666,,0.0,1003.0,5982.625,1.0546666666666666,1.1176,4.401105714285714,1384.16,observed,1.278460799205388,3.8790356739574525
Kepler-1575 b,Kepler-1575,1.0,Transit,2016.0,Kepler,GV,2.5531460181714287,0.0366,1.313,1.424767972171842,0.1171381483333333,,0.0,1312.0,5867.125,0.9196666666666669,0.9868,4.499805714285714,1246.92,observed,0.8991913192534081,5.193366972452326
Kepler-1576 b,Kepler-1576,1.0,Transit,2016.0,Kepler,GV,6.98471895415,0.072562,1.061142857142857,1.080204573132557,0.0946689428571428,,0.0,1061.25,5781.446666666667,0.9946333333333331,1.0426666666666666,4.35088,460.9100000000001,observed,0.9916581011445953,3.7913432623397925
Kepler-1577 b,Kepler-1577,1.0,Transit,2016.0,Kepler,KV,6.3055971465428575,0.0657,1.13,1.1722007003678268,0.10081185,,0.0,1125.0,4865.75,0.74,0.78,4.204782857142857,510.029,observed,0.2753927194857209,3.446193036494381
Kepler-1578 b,Kepler-1578,1.0,Transit,2016.0,Kepler,GV,1.450888631185714,0.0252,1.169166666666667,1.2252913073250251,0.1043061916666666,,0.0,1699.25,5864.625,0.9517865,0.9862857142857144,4.46952,1064.05,observed,0.9614571213743114,6.257143065276913
Kepler-1579 b,Kepler-1579,1.0,Transit,2016.0,Kepler,KV,0.8499077698857143,0.014,0.84,0.7971922571172362,0.07493978,,0.0,1136.75,4352.4,0.7,0.75,4.7142,,observed,0.15776153981658816,7.320514376022137
Kepler-158 b,Kepler-158,1.0,Transit,2014.0,Kepler,KV,16.709215583454544,0.1111071428571428,2.3501111111111115,5.070700409481141,0.2096482522222222,,0.0,497.2,4623.454545454545,0.6530775,0.6551666666666668,4.638299,315.1770000000001,observed,0.1748580626871227,2.428733654619495
Kepler-158 c,Kepler-158,1.0,Transit,2014.0,Kepler,KV,28.551529011436365,0.1587414285714286,1.9031111111111112,4.807203568882252,0.1698392122222222,,0.0,415.6,4623.454545454545,0.6530775,0.6551666666666668,4.638299000000001,315.1770000000001,observed,0.1748580626871227,2.0319159457090463
Kepler-158 d,Kepler-158,1.0,Transit,2024.0,Kepler,K,0.645088,0.012695615829956975,0.43,0.3338174169271837,0.0383621,,,1440.0449525433337,4895.97,0.668,0.656,4.60517294198564,315.177,observed,0.2300370380310486,7.189522009742784
Kepler-1580 b,Kepler-1580,1.0,Transit,2016.0,Kepler,FIV,56.645526086822215,0.304242,1.878285714285714,4.655629797686631,0.1675696099999999,,0.0,595.75,6176.1,2.437954285714286,1.2697999999999998,3.9579175,1002.02,observed,7.7588658435388975,2.04330435990049
Kepler-1581 b,Kepler-1581,1.0,Transit,2016.0,Kepler,GV,6.2838410447625,0.06813,0.7792857142857142,0.7231122675677745,0.0695232985714285,,0.0,1114.75,5970.155555555555,1.2680000000000002,1.0887142857142855,4.254148571428572,493.175,observed,1.8326137690956943,3.9981837556196442
Kepler-1582 b,Kepler-1582,1.0,Transit,2016.0,Kepler,MV,4.8381495947857145,0.029275,1.49,1.679353597437351,0.1329289,,0.0,329.25,3143.125,0.3,0.28,5.081642857142858,78.8906,observed,0.007880957242215053,3.093182523732986
Kepler-1583 b,Kepler-1583,1.0,Transit,2016.0,Kepler,GV,9.3280965281125,0.085574,0.6148571428571428,0.531381572218745,0.0548539442857142,,0.0,815.75,5620.895555555555,0.9308,0.9724285714285716,4.47482,403.933,observed,0.7759337839874254,3.371575760657769
Kepler-1584 b,Kepler-1584,1.0,Transit,2016.0,Kepler,FV,13.399682763942858,0.118225,1.584666666666667,3.0750241529900304,0.14137465,,0.0,888.25,6275.125,1.1666666666666667,1.13075,4.366568571428571,1416.31,observed,1.8935333328449833,3.0931687995330335
Kepler-1585 b,Kepler-1585,1.0,Transit,2016.0,Kepler,GV,3.5827440265714285,0.0445,1.643333333333333,3.3602425084449297,0.146608555,,0.0,1064.0,5393.0,0.8433922857142857,0.9176,4.546602857142857,944.465,observed,0.5398471087371667,4.541733854016612
Kepler-1586 b,Kepler-1586,1.0,Transit,2016.0,Kepler,FIV,15.604887764925,0.127736,1.5794285714285714,3.0502818855691594,0.1409073671428571,,0.0,1085.0,6256.737777777777,1.75,1.45,4.093311428571428,552.55,observed,4.210733572543979,3.369786056678309
Kepler-1587 b,Kepler-1587,1.0,Transit,2016.0,Kepler,GV,9.406076559675,0.087734,1.3024285714285715,1.4098733104543877,0.1161950385714285,,0.0,981.0,5863.666666666667,1.2766666666666666,1.032,4.235517142857143,1026.48,observed,1.7287093621818064,3.43029023853546
Kepler-1588 b,Kepler-1588,1.0,Transit,2016.0,Kepler,GV,7.849317118200001,0.072918,0.76,0.6999349341926692,0.06780266,,0.0,925.0,5693.624444444445,1.0595,0.8591666666666667,4.298462857142858,924.141,observed,1.0583932016126103,3.433177988748879
Kepler-1589 b,Kepler-1589,1.0,Transit,2016.0,Kepler,FV,0.991663398,0.02035,1.0516666666666667,1.06768106698593,0.093823515,,0.0,1964.75,6093.714285714285,1.272333333333333,1.144,4.370538333333333,1513.14,observed,2.0027189689602647,7.499042059770879
Kepler-159 b,Kepler-159,1.0,Transit,2014.0,Kepler,M0 V,10.139613303375,0.0764037499999999,2.0810000000000004,4.024546525622695,0.185621629,,0.0,463.3333333333333,4304.692307692308,0.6447499999999999,0.6843999999999999,4.676772,373.744,observed,0.12806811242338084,2.993454401116802
Kepler-159 c,Kepler-159,1.0,Transit,2014.0,Kepler,M0 V,43.59198197,0.2019875,3.41,10.28568737318389,0.304,,0.0,285.0,4290.333333333333,0.64475,0.5914444444444444,4.68572,373.744,observed,0.1263678783401362,1.71147167281492
Kepler-1590 b,Kepler-1590,1.0,Transit,2016.0,Kepler,FV,7.617606067600001,0.075992,1.0578571428571428,1.0758584362532506,0.0943758085714285,,0.0,1019.25,6032.777777777777,1.0717142857142858,1.0757142857142858,4.419205714285715,771.152,observed,1.364951441980038,3.763045891793203
Kepler-1591 b,Kepler-1591,1.0,Transit,2016.0,Kepler,FV,8.18504919,0.0794,1.1078333333333334,1.1423962186366958,0.0988343683333333,,0.0,892.0,6003.428571428572,1.16,1.0144,4.426096666666667,1419.58,observed,1.568206391417679,3.57494490454156
Kepler-1592 b,Kepler-1592,1.0,Transit,2016.0,Kepler,FV,3.057094836214286,0.04,1.54,2.8678112153554105,0.1373896,,0.0,1207.25,6064.875,1.28,1.18,4.388502857142857,1639.47,observed,1.9888279118428582,5.4323280940805745
