planet_name,star_number_per_system,spectral_type,orbital_period_day,orbit_semi_major_axis_au,planet_rad_earth_rad,planet_mass_earth_mass,planet_equil_temp_k,stellar_effective_temp_k,stellar_rad_solar_rad,stellar_mass_solar_mass,stellar_surf_grav,stellar_luminosity_solar_lum,planet_orbital_velocity,habitable_zone_main_seq
Kepler-166 c,1.0,GV,34.259690012927265,0.19409,2.5272222222222225,5.82133403435806,472.4,5323.583333333333,0.7697478,0.8646666666666666,4.595172,0.4269755332251259,2.1110463194935893,0
Kepler-166 d,1.0,GV,1.55400283991,0.0246483333333333,1.6286249999999998,3.2873313155231045,1325.4,5315.454545454545,0.7785478000000001,0.8646666666666666,4.592524444444445,0.4341322492401729,5.9238705988517655,0
Kepler-1661 b,2.0,KV,175.06,0.633,3.87,17.0,243.0,5100.0,0.762,0.841,4.66,0.3524361894878055,1.1528455482657936,1
Kepler-1663 b,1.0,KV,17.60458541,0.10758,2.8323264933333334,7.228901347266157,368.2,3801.25,0.6004425,0.590362,4.690465,0.0675364815761209,2.342979084325992,0
Kepler-1664 b,1.0,GV,14.3868107875,0.11668,2.7205344216666667,6.696425289733277,797.4,5810.803750000001,1.1275,1.081,4.357,1.300372521058465,3.044315232614212,0
Kepler-1665 b,1.0,KV,11.954759060444443,0.0946666666666666,2.7937296957142856,7.042880666368713,702.4,5072.057777777778,0.781419375,0.7923749999999999,4.4781225,0.3625725899183678,2.8936221734382173,0
Kepler-1666 b,1.0,FV,25.84750229375,0.17668,2.590456303333333,6.101195125884793,673.6,6298.0,1.0566433333333334,1.1176666666666668,4.43264125,1.5760039794367833,2.5155759732239886,0
Kepler-1666 c,1.0,FV,40.715724445,0.23904,2.974274581666668,7.932754484598954,579.4,6298.0,1.0566433333333334,1.1176666666666668,4.4326412500000005,1.5760039794367833,2.162697823947636,0
Kepler-1667 b,1.0,FV,83.57821184555556,0.3884416666666666,2.98385261,7.981361784671883,546.0,6055.846666666667,1.23881625,1.096,4.21886125,1.8518385404476556,1.6800312367691248,0
Kepler-1668 b,1.0,GV,15.4340017375,0.1236,4.259607341666666,43.91921505497696,703.6,5733.875,0.9794485714285714,1.0433333333333332,4.49112375,0.9303492420507152,2.9058774181144145,0
Kepler-1669 b,1.0,KV,9.512184941250002,0.0734399999999999,2.78043818,6.979352968642968,506.8,4195.75,0.714145,0.5956666666666667,4.64158875,0.1418081079978946,2.84846113859679,0
Kepler-1669 c,1.0,KV,1.6093192667142855,0.02234,1.7235349533333333,3.7745486958394094,919.0,4169.142857142857,0.5736666666666667,0.5854999999999999,4.6687957142857135,0.0892064358060216,5.120317002541071,0
Kepler-1669 d,1.0,KV,4.7294137694285725,0.04598,1.3500000033333333,1.477181637630397,640.2,4169.142857142857,0.5736666666666667,0.5854999999999999,4.668795714285714,0.0892064358060216,3.569060831762804,0
Kepler-167 b,2.0,KV,4.39315628313077,0.0480244444444444,1.5954545454545457,3.126353070870428,881.7142857142857,4879.714999999999,0.745866125,0.777,4.575891666666666,0.2830019626879977,4.023039702949884,0
Kepler-167 c,2.0,KV,7.40610749093077,0.06797,1.5874545454545457,3.088240889445595,741.0,4879.714999999999,0.745866125,0.7770000000000001,4.575891666666666,0.2830019626879977,3.3816360014807785,0
Kepler-167 d,2.0,KV,21.803863108008333,0.13974625,1.2777,1.3751737167592952,516.7142857142857,4886.154615384615,0.745866125,0.7770000000000001,4.571063636363636,0.2844987996677998,2.3583888451347668,0
Kepler-167 e,2.0,KV,990.0953846444444,1.733795714285714,10.16175,321.00669107,146.38333333333333,4882.734,0.744881,0.776875,4.573475,0.2829540442214667,0.6695015617403703,0
Kepler-1670 b,1.0,FV,20.4998047625,0.1515599999999999,3.3564801,9.98113077097612,730.0,6088.125,1.51889,1.077,4.301575,2.8436539060091293,2.666186575185661,0
Kepler-1671 b,1.0,GV,4.167881958444444,0.0474599999999999,1.32557381,1.4425307824085674,981.4,5239.738888888888,0.8479672857142856,0.8485,4.47706125,0.4862802449986241,4.228993721369972,0
Kepler-1672 b,1.0,FV,150.87840328555555,0.55594,3.288318231428572,9.59953721582668,416.2,6087.538888888888,1.17465375,1.09825,4.2732275,1.7001082836312065,1.4057614468633268,0
Kepler-1673 b,1.0,FV,33.78880719666667,0.2119216666666666,2.683217057142857,6.522979768563531,604.0,6108.427777777779,1.06761,1.1065,4.422235,1.4237472221176328,2.2854041554148856,0
Kepler-1674 b,1.0,GV,62.56158215875001,0.30122,3.389295816666667,10.167355376722169,417.8,5598.09125,0.8480546,0.9456666666666664,4.54965125,0.6337199385656187,1.7721567057584924,0
Kepler-1675 b,1.0,GV,63.03812460555556,0.3188249999999999,2.770404784285714,6.931578312311884,481.8,5941.396666666666,1.1042785714285714,1.0745,4.4024725,1.3633310703257335,1.8361240101647285,0
Kepler-1676 b,1.0,FV,29.922075305714287,0.19354,3.3769596,10.097157799920025,645.8,6052.085714285714,1.0148866666666667,1.07,4.3916,1.2397817085244902,2.3516977544007505,0
Kepler-1677 b,1.0,FV,22.06404290333333,0.1619166666666666,2.369308832857143,5.1496911073730285,714.2,6119.573333333334,1.1527649999999998,1.1245999999999998,4.3715725,1.6720759024939669,2.6358958497153857,0
Kepler-1678 b,1.0,GV,147.97327799250002,0.54166,3.4040370816666665,10.251540612986505,337.4,5862.25,0.8549880000000001,0.9955,4.547960000000001,0.7745816956604451,1.3559142764783134,0
Kepler-1679 b,1.0,GV,9.753731407499998,0.08896,2.1132006000000003,4.143691152949522,809.8,5687.125,0.8879411428571429,0.9855,4.534545,0.7399958850575509,3.328939567372586,0
Kepler-168 b,1.0,FV,4.4253603671888895,0.0547666666666666,1.6555,3.421268916006173,1239.4,6160.4,1.1374,1.1057142857142856,4.325628888888889,1.6716753808668103,4.494054035321468,0
Kepler-168 c,1.0,FV,13.19320827325,0.1133,2.981625,7.970044390013784,862.0,6148.636363636364,1.24883,1.1075,4.3133490000000005,1.999915898209085,3.1270289106939275,0
Kepler-1680 b,1.0,KV,8.774229230000001,0.0785033333333333,1.35954736,1.490776860643435,831.4,5080.0,0.812097125,0.8328571428571429,4.443993750000001,0.3940584503190697,3.2577382907913446,0
Kepler-1681 b,1.0,GV,69.89551895,0.3073,2.2022029533333334,4.481557236138467,400.2,5596.275,0.77925,0.7239999999999999,4.4934,0.5343670388371922,1.5351930193210293,0
Kepler-1682 b,1.0,GV,14.833236265,0.1149999999999999,3.1232347266666665,8.704599365023563,721.2,5689.92,0.9187168333333332,0.9396,4.50591375,0.7937392177581153,2.858890805055676,0
Kepler-1683 b,1.0,GV,15.03362408,0.11534,1.889129603333333,4.721485701846393,706.0,5478.25,0.90774525,0.9295,4.4512462500000005,0.6658635006398181,2.8392897034771867,0
Kepler-1684 b,1.0,KV,47.7057113,0.2254,3.263474653333333,9.462207411742126,341.4,4560.7025,0.6671807142857143,0.687,4.627199999999999,0.1727841068537668,1.7461292871577023,0
Kepler-1685 b,1.0,GV,20.49040066,0.1482,2.721123308333333,6.699179622609047,615.8,5580.75,0.8962418333333334,1.020333333333333,4.551937499999999,0.6990537091160378,2.6243509955987507,0
Kepler-1686 b,1.0,GV,9.309856215,0.0872783333333333,1.42553017,1.5855112836459049,910.0,5829.615,1.1189183333333337,1.004,4.352760000000001,1.297317048823604,3.3922559914697,0
Kepler-1687 b,1.0,KV,5.779616539999999,0.05256,1.65623882,3.424995629722273,587.8,4099.142857142857,0.726119,0.588,4.654277142857143,0.1335603866202534,3.34530691875354,0
Kepler-1688 b,1.0,KIV,5.62006628875,0.0590199999999999,1.26174569,1.3528927793445595,1012.8,4781.54125,1.826,0.91525,4.1792,1.5637345196568275,3.938630595250484,0
Kepler-1689 b,1.0,GV,8.48295831,0.0795833333333333,0.8531123457142857,0.8134073546768525,904.0,5802.4825,0.991488,0.9422,4.433782857142857,0.9998161136750804,3.44140251031266,0
Kepler-169 b,1.0,KV,3.2505913109,0.0406271428571428,1.13,1.1722007003678263,1147.4,5054.272727272727,0.8127585999999999,0.8335714285714284,4.445275555555555,0.3867654645216087,4.530417785273853,0
Kepler-169 c,1.0,KV,6.195470065027272,0.0624471428571428,1.21,1.281211952035359,926.4,5043.916666666667,0.8092617272727274,0.8278888888888889,4.457622,0.3803115054365075,3.64170468211841,0
Kepler-169 d,1.0,KV,8.3481768213,0.0760671428571428,1.25,1.336543249988985,838.6,5043.916666666667,0.8092617272727272,0.8278888888888888,4.457621999999999,0.3803115054365072,3.2996088434117685,0
Kepler-169 e,1.0,KV,13.767093225818185,0.1062242857142857,2.2,4.4730432104685045,710.4,5043.916666666667,0.8092617272727272,0.8278888888888889,4.457621999999999,0.3803115054365072,2.7922165778378254,0
Kepler-169 f,1.0,KV,87.09069110525454,0.3635542857142857,2.58,6.054488258891375,383.4,5043.916666666667,0.8092617272727274,0.8278888888888889,4.457622,0.3803115054365075,1.5093027962078729,0
Kepler-1690 b,1.0,GV,234.6354482775,0.71472,2.7001820383333333,6.601563173446347,276.0,5569.5,0.8521482857142857,0.8987999999999999,4.51781125,0.6268808921761686,1.121601414395388,1
Kepler-1691 b,1.0,FV,3.8482165257142857,0.0507399999999999,1.7357849750000005,3.8403433659727377,1310.4,6191.142857142857,1.139008,1.12,4.389877142857143,1.7101204473493472,4.699035909582999,0
Kepler-1692 b,1.0,GV,5.959606155714285,0.06368,1.0169619733333333,1.0221064480399256,886.4,5342.714285714285,0.8887130000000001,0.9646666666666668,4.530688571428572,0.577378643098732,3.8928000095050814,0
Kepler-1693 b,1.0,GV,12.099951132857145,0.10132,1.189897355,1.2536097143985838,743.4,5596.239999999999,0.8607650000000001,0.9477142857142856,4.514288571428572,0.651995164144666,3.0589058285609307,0
Kepler-1693 c,1.0,GV,5.363736238142858,0.05896,0.9778304816666668,0.9712759667353568,975.4,5613.477142857142,1.098,0.9464285714285714,4.485930000000001,1.0740447204424588,4.00719214947403,0
Kepler-1694 b,1.0,KV,3.895239912857143,0.04354,1.17986031,1.2398803278339212,869.0,4982.857142857143,0.678928,0.7986666666666666,4.623288571428572,0.2549476627748563,4.283645778354163,0
Kepler-1695 b,1.0,GV,4.732916824285715,0.05294,1.0432481683333334,1.0565837331719008,956.2,5556.339999999999,0.987155,0.8946666666666666,4.5377342857142855,0.8333276670506189,4.111626380730496,0
Kepler-1696 b,1.0,GV,65.94110095714287,0.324475,2.437964034,5.436906437404454,454.0,5866.285714285715,1.19811,1.0416,4.405862857142857,1.5252326060565575,1.791986976477188,0
Kepler-1697 b,1.0,KV,33.49737818,0.2008,1.25954761,1.349829653443059,630.0,4822.37,0.772344,0.747,4.210187142857143,0.2894366478135839,1.9290941794147307,0
Kepler-1698 b,1.0,KV,1.21069440625,0.02013,1.07315686,1.0961302619281772,1354.75,5005.76125,0.744349,0.793,4.576352857142857,0.3121214362995452,6.277542912742476,0
Kepler-1699 b,1.0,GV,3.490793549428572,0.041725,1.423342248,1.5823485102280932,1012.25,5537.37,0.72425,0.7957500000000001,4.6165,0.4424671486404469,4.367824046787524,0
Kepler-17 b,1.0,GV,1.4857109571076923,0.0259655555555555,14.67106909090909,769.1374333333333,1592.571428571429,5720.928571428572,1.0131359999999998,1.037909090909091,4.443967272727273,0.9864871822388024,6.323475385195419,0
Kepler-170 b,1.0,GV,7.93061729315,0.0799328571428571,3.043,82.6,886.8,5599.333333333333,1.0212,1.07425,4.4390920000000005,0.9197223727186512,3.666612348744316,0
Kepler-170 c,1.0,GV,16.665909738316667,0.1310542857142857,2.8226666666666667,7.182129470683639,692.2,5599.333333333333,1.0212,1.07425,4.4390920000000005,0.9197223727186512,2.863532069680277,0
Kepler-1700 b,1.0,FV,234.24247781875,0.784728,3.102549901666667,8.595391713589102,333.5,6093.25,1.13035,1.12,4.385781428571428,1.580198757234859,1.1948803545771352,0
